snapped_at,price,market_cap,total_volume
2024-04-02 00:00:00 UTC,2.5314234633855817,0.0,14436078.632138837
2024-04-03 00:00:00 UTC,2.4985365234559973,0.0,3116957.565197535
2024-04-04 00:00:00 UTC,2.5007347782899005,0.0,20016939.672578257
2024-04-05 00:00:00 UTC,2.5127729789611544,0.0,20958370.064757932
2024-04-06 00:00:00 UTC,2.5056409979807985,0.0,19882541.917119697
2024-04-07 00:00:00 UTC,2.5244021224775812,0.0,11941741.093592515
2024-04-08 00:00:00 UTC,2.528013347725336,0.0,9230917.646240473
2024-04-09 00:00:00 UTC,2.5322438778683933,0.0,14269110.28508582
2024-04-10 00:00:00 UTC,2.522210751144572,0.0,16754069.880165407
2024-04-11 00:00:00 UTC,2.5259623933939626,0.0,25973574.757354394
2024-04-12 00:00:00 UTC,2.543582632331596,0.0,21457843.04372534
2024-04-13 00:00:00 UTC,2.5248951501458765,0.0,40577244.67665369
2024-04-14 00:00:00 UTC,2.3056947457631716,0.0,63177821.4801414
2024-04-15 00:00:00 UTC,2.5518875825988183,0.0,135939434.58643666
2024-04-16 00:00:00 UTC,2.515316173968901,0.0,39100595.50615103
2024-04-17 00:00:00 UTC,2.5122810141647864,0.0,41323984.10786942
2024-04-18 00:00:00 UTC,2.4998103915267547,0.0,19152180.102439754
